Name,Age,GPA,Credits Completed,Year,Pathway
Andy  Miller,18,2.38,47,Freshman,Business
James  Johnson,19,4.47,46,Junior,Business
Conner  Moore,19,2.78,39,Victory Lap,Criminal Justice
Mark  Brown,18,3.68,45,Freshman,Construction
Andy  Smith,16,2.93,42,Victory Lap,Computer Science
Marge  Brown,17,4.08,46,Sophmore,Early College
Lisa  Johnson,16,1.28,6,Victory Lap,Early College
Steven  Jones,18,1.71,24,Senior,Bio Med
Ben  Brown,17,0.87,49,Sophmore,Computer Science
Steven  Rodrigues,19,0.66,57,Senior,Business
Ben  Williams,15,2.2,45,Sophmore,Bio Med
Billy  Wilson,14,1.23,0,Victory Lap,Construction
Lisa  Davis,17,3.86,23,Victory Lap,Criminal Justice
Joe  Wilson,14,0.73,58,Victory Lap,Engineering
Ben  Williams,15,2.03,55,Senior,Marketing
Jimmy  Rodrigues,14,1.42,2,Sophmore,Computer Science
Timmy  Jones,17,4.04,33,Sophmore,Early College
Steven  Moore,17,1.3,47,Victory Lap,Engineering
Joe  Rodrigues,19,2.47,48,Junior,Bio Med
Timmy  Johnson,14,3.82,17,Victory Lap,Computer Science
Mark  Wilson,17,0.57,11,Junior,Computer Science
John  Rodrigues,18,3.18,41,Sophmore,Bio Med
Timmy  Smith,19,0.79,8,Senior,Computer Science
Joe  Jones,18,4.31,38,Senior,Early Child Education
Mark  Miller,14,0.74,50,Freshman,Bio Med
Lisa  Smith,16,0.99,53,Junior,Criminal Justice
James  Miller,17,0.97,25,Victory Lap,Construction
Ben  Wilson,17,1.93,5,Victory Lap,Marketing
Billy  Davis,14,0.82,57,Victory Lap,Early Child Education
Marge  Rodrigues,16,3.43,4,Sophmore,Construction
Mark  Moore,16,4.35,0,Freshman,Early Child Education
Eli  Miller,15,4.24,27,Senior,Marketing
Eli  Jones,19,3.4,2,Sophmore,Early College
Eli  Johnson,17,2.43,30,Freshman,Bio Med
Ben  Miller,15,1.98,17,Victory Lap,Bio Med
Ben  Miller,17,0.33,7,Junior,Marketing
John  Smith,19,2.99,37,Victory Lap,Engineering
Calvin  Jones,19,0.85,23,Senior,Early College
John  Smith,17,0.65,52,Junior,Culinary
Joe  Davis,14,2.59,28,Freshman,Computer Science
Conner  Johnson,16,3.38,43,Senior,Marketing
Joe  Williams,19,4.1,26,Victory Lap,Criminal Justice
James  Wilson,16,3.13,4,Victory Lap,Criminal Justice
Jimmy  Jones,14,0.45,9,Junior,Culinary
Steven  Miller,14,1.58,38,Freshman,Criminal Justice
Mark  Brown,17,4.3,18,Victory Lap,Computer Science
Steven  Jones,19,4.35,42,Senior,Construction
Jimmy  Rodrigues,19,2.5,29,Junior,Construction
Conner  Wilson,17,2.35,43,Victory Lap,Engineering
John  Smith,16,0.48,7,Sophmore,Computer Science
Calvin  Smith,14,2.91,33,Senior,Marketing
Ben  Williams,18,2.36,55,Victory Lap,Computer Science
Billy  Moore,16,2.68,5,Junior,Engineering
Lisa  Williams,15,3.74,30,Sophmore,Construction
Conner  Davis,16,4.37,39,Senior,Business
Steven  Wilson,19,2.47,12,Senior,Business
Steven  Miller,15,2.18,56,Junior,Early College
Conner  Rodrigues,17,0.48,6,Junior,Computer Science
Marge  Smith,18,3.02,17,Freshman,Bio Med
James  Smith,16,3.51,12,Freshman,Criminal Justice
Mark  Miller,14,3.88,55,Freshman,Business
Ben  Rodrigues,16,2.5,30,Victory Lap,Criminal Justice
Ben  Smith,17,2.33,42,Junior,Marketing
Ben  Brown,15,3.68,0,Victory Lap,Early College
Lisa  Miller,15,0.33,49,Freshman,Culinary
Ben  Jones,17,4.29,59,Sophmore,Criminal Justice
Mark  Smith,15,1.01,44,Sophmore,Business
Billy  Moore,17,3.19,52,Sophmore,Computer Science
Jimmy  Moore,14,4.4,33,Victory Lap,Construction
Andy  Moore,15,0.98,52,Freshman,Culinary
Jimmy  Smith,18,3.62,20,Victory Lap,Early Child Education
James  Jones,14,4.17,46,Junior,Criminal Justice
Ben  Jones,17,0.42,15,Victory Lap,Computer Science
Marge  Rodrigues,16,0.58,58,Sophmore,Culinary
Lisa  Smith,19,0.79,59,Sophmore,Marketing
Eli  Williams,16,3.63,20,Senior,Early Child Education
Steven  Smith,18,2.23,45,Senior,Business
Marge  Miller,14,3.04,30,Freshman,Criminal Justice
Lisa  Brown,16,4.11,19,Sophmore,Business
Ben  Miller,18,0.93,23,Senior,Marketing
Mark  Miller,17,3.04,3,Victory Lap,Engineering
Marge  Johnson,17,3.14,55,Victory Lap,Marketing
Marge  Davis,17,2.82,16,Victory Lap,Culinary
Andy  Miller,19,3.6,18,Senior,Culinary
Eli  Johnson,17,3.63,39,Victory Lap,Computer Science
Conner  Smith,17,2.23,57,Junior,Early College
Mark  Brown,18,2.31,35,Victory Lap,Construction
Steven  Jones,16,4.34,49,Freshman,Marketing
Lisa  Rodrigues,16,3.63,54,Senior,Construction
Mark  Brown,19,3.05,1,Junior,Business
Andy  Miller,17,2.28,4,Freshman,Engineering
Ben  Rodrigues,14,2.92,11,Senior,Bio Med
Marge  Johnson,15,2.52,1,Victory Lap,Business
John  Rodrigues,18,1.0,57,Freshman,Bio Med
Ben  Wilson,19,2.98,36,Senior,Early College
Jimmy  Moore,19,1.5,22,Junior,Computer Science
Marge  Miller,15,2.47,32,Sophmore,Business
Jimmy  Davis,16,4.14,5,Senior,Early College
Marge  Moore,18,0.77,59,Senior,Marketing
Timmy  Brown,17,1.33,10,Junior,Business
Jimmy  Brown,14,0.86,21,Victory Lap,Marketing
Marge  Smith,16,2.79,41,Victory Lap,Business
Ben  Moore,14,3.45,4,Victory Lap,Culinary
John  Rodrigues,19,3.67,49,Senior,Engineering
Eli  Williams,19,3.35,16,Senior,Early Child Education
Billy  Rodrigues,18,2.73,55,Freshman,Construction
Billy  Smith,16,1.97,17,Junior,Computer Science
Jimmy  Rodrigues,18,2.4,54,Sophmore,Early College
Ben  Johnson,15,1.52,33,Sophmore,Marketing
James  Jones,17,2.62,37,Junior,Early Child Education
Timmy  Rodrigues,16,1.42,40,Junior,Criminal Justice
Timmy  Smith,15,1.85,36,Junior,Bio Med
Jimmy  Miller,19,2.98,23,Sophmore,Engineering
Ben  Smith,14,0.37,12,Victory Lap,Early College
Eli  Brown,19,2.97,19,Freshman,Construction
Ben  Miller,16,4.35,8,Senior,Business
Timmy  Davis,14,2.54,35,Junior,Bio Med
Timmy  Miller,17,1.65,54,Victory Lap,Early College
Eli  Brown,19,4.2,40,Freshman,Bio Med
Ben  Davis,14,3.37,39,Freshman,Criminal Justice
Billy  Davis,14,2.6,58,Freshman,Early Child Education
Jimmy  Moore,18,0.43,2,Freshman,Marketing
Ben  Johnson,14,1.73,25,Sophmore,Bio Med
Eli  Rodrigues,17,1.05,60,Senior,Construction
Joe  Brown,14,3.98,6,Senior,Construction
Jimmy  Williams,19,4.37,3,Junior,Bio Med
Eli  Williams,14,0.49,43,Victory Lap,Bio Med
John  Smith,14,3.44,16,Freshman,Marketing
Ben  Jones,19,0.84,45,Victory Lap,Criminal Justice
Jimmy  Williams,16,1.28,45,Sophmore,Criminal Justice
Lisa  Davis,19,1.16,31,Senior,Engineering
Jimmy  Wilson,18,1.8,48,Senior,Marketing
Billy  Brown,18,1.52,42,Junior,Construction
Ben  Jones,17,1.08,48,Freshman,Business
Conner  Williams,14,0.35,46,Senior,Marketing
Jimmy  Rodrigues,16,2.95,8,Junior,Culinary
Mark  Johnson,18,4.17,28,Sophmore,Construction
Conner  Johnson,16,2.99,48,Victory Lap,Marketing
Marge  Rodrigues,18,3.69,56,Junior,Criminal Justice
Jimmy  Johnson,14,3.03,16,Senior,Early College
Billy  Moore,16,1.09,37,Junior,Early Child Education
Ben  Jones,14,4.09,53,Victory Lap,Early College
Eli  Davis,17,0.53,53,Freshman,Engineering
Joe  Jones,17,2.93,37,Sophmore,Computer Science
Lisa  Smith,16,4.46,55,Victory Lap,Construction
Eli  Miller,18,0.36,51,Freshman,Marketing
Steven  Smith,15,1.32,16,Sophmore,Computer Science
Mark  Rodrigues,14,1.48,7,Sophmore,Culinary
Ben  Davis,17,1.26,32,Sophmore,Engineering
Ben  Williams,17,4.41,30,Victory Lap,Criminal Justice
Calvin  Davis,15,3.77,60,Junior,Engineering
Andy  Jones,15,1.77,0,Sophmore,Criminal Justice
Mark  Rodrigues,16,0.53,38,Freshman,Culinary
Conner  Johnson,14,2.32,25,Sophmore,Bio Med
Steven  Johnson,17,0.64,10,Senior,Construction
Mark  Jones,18,2.0,7,Sophmore,Bio Med
John  Brown,16,4.1,34,Victory Lap,Computer Science
Mark  Davis,15,2.66,29,Sophmore,Computer Science
Steven  Smith,14,1.73,50,Victory Lap,Bio Med
Mark  Johnson,17,4.2,35,Senior,Business
Timmy  Davis,19,3.48,48,Sophmore,Early Child Education
John  Wilson,17,0.52,59,Junior,Culinary
Eli  Rodrigues,18,2.19,56,Junior,Early College
Ben  Brown,19,0.98,33,Senior,Construction
Billy  Williams,15,2.87,32,Senior,Culinary
Billy  Rodrigues,15,3.45,16,Junior,Early Child Education
Andy  Johnson,16,1.63,54,Junior,Early Child Education
Steven  Smith,16,0.83,30,Freshman,Early College
Timmy  Brown,19,0.59,31,Sophmore,Business
Mark  Rodrigues,16,4.27,17,Senior,Bio Med
Billy  Davis,18,3.77,37,Senior,Early Child Education
Mark  Davis,14,2.79,10,Freshman,Early Child Education
Jimmy  Brown,18,1.67,40,Junior,Computer Science
Jimmy  Wilson,15,2.07,55,Victory Lap,Early College
John  Davis,18,1.51,46,Junior,Early College
Ben  Brown,15,3.15,14,Junior,Early Child Education
Joe  Smith,14,2.11,48,Senior,Criminal Justice
Marge  Williams,14,4.29,35,Junior,Computer Science
Joe  Johnson,17,2.76,5,Sophmore,Culinary
Billy  Williams,16,4.06,31,Senior,Culinary
Billy  Miller,19,3.28,23,Senior,Criminal Justice
Eli  Moore,16,1.91,11,Junior,Construction
Andy  Rodrigues,15,1.91,19,Senior,Marketing
John  Moore,19,3.89,9,Sophmore,Early Child Education
James  Moore,19,1.07,54,Sophmore,Early College
James  Moore,16,4.21,12,Freshman,Construction
Calvin  Rodrigues,16,3.85,53,Sophmore,Construction
Jimmy  Brown,17,1.03,21,Victory Lap,Culinary
Joe  Moore,16,0.31,9,Junior,Early Child Education
Steven  Williams,15,1.22,45,Freshman,Criminal Justice
Mark  Williams,19,1.79,38,Freshman,Criminal Justice
John  Davis,15,1.91,30,Victory Lap,Culinary
Conner  Wilson,19,1.07,9,Freshman,Business
Eli  Johnson,17,3.2,5,Victory Lap,Construction
Eli  Johnson,14,1.82,59,Freshman,Criminal Justice
Billy  Jones,16,4.47,37,Freshman,Business
Mark  Smith,18,0.61,51,Freshman,Marketing
Lisa  Williams,17,1.63,18,Junior,Early College
Timmy  Williams,18,1.87,54,Sophmore,Computer Science
Joe  Brown,15,1.31,22,Junior,Construction
Joe  Wilson,16,1.99,5,Senior,Marketing
Andy  Rodrigues,14,2.22,41,Junior,Business
Steven  Rodrigues,18,1.71,5,Junior,Computer Science
Mark  Williams,16,2.14,8,Freshman,Early Child Education
Ben  Wilson,19,1.34,20,Freshman,Construction
Mark  Williams,16,2.81,47,Freshman,Business
Lisa  Jones,15,1.4,52,Sophmore,Culinary
Calvin  Jones,18,4.01,16,Freshman,Early Child Education
Eli  Rodrigues,15,3.92,60,Senior,Engineering
John  Smith,15,2.91,8,Victory Lap,Criminal Justice
John  Johnson,19,1.44,5,Freshman,Engineering
Jimmy  Miller,17,1.96,25,Sophmore,Early Child Education
Conner  Moore,15,1.6,12,Victory Lap,Early College
Andy  Davis,18,1.44,7,Victory Lap,Criminal Justice
Steven  Miller,17,2.85,22,Junior,Bio Med
Mark  Moore,19,1.28,57,Victory Lap,Early Child Education
Calvin  Smith,18,0.91,8,Junior,Marketing
Eli  Smith,14,2.83,19,Sophmore,Engineering
Ben  Brown,18,0.91,60,Victory Lap,Engineering
Ben  Wilson,15,3.2,56,Sophmore,Culinary
Marge  Wilson,19,1.19,52,Victory Lap,Criminal Justice
Ben  Wilson,17,0.45,2,Senior,Engineering
Lisa  Wilson,18,4.46,60,Victory Lap,Construction
James  Miller,17,3.76,50,Victory Lap,Early Child Education
Marge  Williams,14,4.35,37,Sophmore,Marketing
Lisa  Smith,18,1.34,44,Freshman,Early Child Education
Joe  Johnson,18,3.94,22,Sophmore,Culinary
Eli  Miller,14,3.26,52,Senior,Construction
Joe  Davis,15,3.68,25,Senior,Early College
John  Brown,17,1.78,30,Junior,Early Child Education
Mark  Johnson,14,2.41,13,Senior,Criminal Justice
Billy  Smith,18,3.54,39,Senior,Early Child Education
Billy  Williams,16,4.26,51,Junior,Criminal Justice
Marge  Miller,16,0.6,39,Senior,Engineering
Eli  Miller,19,4.17,18,Junior,Construction
Ben  Williams,17,0.81,15,Junior,Early College
Eli  Rodrigues,14,1.26,39,Sophmore,Construction
Ben  Wilson,15,2.31,11,Junior,Computer Science
Jimmy  Smith,16,2.03,2,Freshman,Business
Billy  Miller,19,2.32,58,Sophmore,Business
Mark  Smith,16,0.51,2,Sophmore,Marketing
Ben  Brown,17,2.39,27,Senior,Early Child Education
Ben  Brown,14,2.6,20,Victory Lap,Criminal Justice
Billy  Rodrigues,14,3.86,20,Freshman,Business
Conner  Smith,18,3.52,54,Victory Lap,Bio Med
James  Johnson,18,1.34,60,Junior,Culinary
Steven  Moore,18,1.67,5,Senior,Engineering
John  Miller,17,0.83,10,Senior,Business
Timmy  Smith,17,0.94,51,Freshman,Early College
John  Miller,14,0.91,10,Sophmore,Computer Science
John  Smith,15,3.11,9,Victory Lap,Computer Science
Eli  Moore,15,3.91,24,Junior,Culinary
John  Rodrigues,16,0.83,29,Victory Lap,Early Child Education
Andy  Moore,19,2.91,3,Freshman,Engineering
Timmy  Rodrigues,16,4.42,58,Freshman,Computer Science
Calvin  Brown,19,0.64,6,Freshman,Construction
Conner  Wilson,14,1.94,33,Freshman,Construction
Calvin  Miller,18,3.27,21,Freshman,Business
Calvin  Wilson,16,3.5,18,Freshman,Early Child Education
James  Davis,19,3.89,13,Junior,Early College
Mark  Rodrigues,14,3.72,37,Junior,Early College
Ben  Rodrigues,15,1.27,3,Victory Lap,Culinary
Calvin  Wilson,17,0.5,17,Victory Lap,Bio Med
Andy  Moore,17,0.5,45,Victory Lap,Engineering
Joe  Williams,17,3.37,59,Freshman,Early College
Jimmy  Moore,18,2.12,5,Senior,Early College
Mark  Brown,15,3.68,52,Senior,Engineering
Ben  Davis,15,3.61,19,Junior,Business
Mark  Moore,14,2.41,33,Sophmore,Culinary
Lisa  Rodrigues,15,2.86,37,Victory Lap,Construction
Eli  Wilson,17,3.36,35,Junior,Early Child Education
Lisa  Moore,16,4.48,42,Senior,Early College
Joe  Smith,19,2.67,13,Senior,Construction
Conner  Jones,15,3.17,53,Freshman,Computer Science
Ben  Smith,18,0.57,60,Senior,Early Child Education
Mark  Rodrigues,18,2.24,56,Senior,Engineering
Lisa  Miller,17,3.66,23,Sophmore,Engineering
Ben  Williams,15,1.98,2,Sophmore,Business
Billy  Smith,19,1.54,31,Victory Lap,Culinary
Conner  Jones,16,1.4,4,Senior,Bio Med
Conner  Brown,19,0.82,41,Senior,Early College
Ben  Miller,16,1.48,41,Senior,Marketing
Calvin  Brown,16,0.45,3,Sophmore,Early Child Education
James  Rodrigues,18,2.13,19,Freshman,Computer Science
Conner  Moore,14,1.39,23,Freshman,Marketing
Calvin  Rodrigues,15,3.86,44,Senior,Criminal Justice
Marge  Williams,16,4.39,0,Senior,Culinary
John  Williams,14,2.72,25,Junior,Culinary
Eli  Jones,14,1.73,31,Victory Lap,Computer Science
Joe  Smith,19,3.02,25,Junior,Criminal Justice
Eli  Brown,16,1.39,47,Victory Lap,Marketing
Marge  Rodrigues,15,2.75,16,Victory Lap,Construction
Marge  Davis,14,0.43,16,Sophmore,Construction
Ben  Rodrigues,14,1.67,4,Victory Lap,Marketing
Marge  Williams,17,0.72,26,Junior,Early Child Education
Calvin  Wilson,15,2.9,48,Freshman,Culinary
Jimmy  Rodrigues,18,1.74,36,Victory Lap,Marketing
Marge  Johnson,18,2.3,41,Sophmore,Business
Andy  Williams,18,2.33,57,Sophmore,Culinary
Marge  Miller,19,3.01,23,Senior,Computer Science
Jimmy  Rodrigues,19,1.84,5,Junior,Culinary
Jimmy  Johnson,15,3.38,51,Victory Lap,Business
Lisa  Johnson,17,1.26,29,Senior,Early Child Education
Lisa  Moore,14,4.18,57,Victory Lap,Early Child Education
Ben  Miller,14,2.28,55,Victory Lap,Marketing
Andy  Miller,18,1.16,15,Sophmore,Early Child Education
Steven  Davis,15,1.98,17,Victory Lap,Early College
Timmy  Johnson,14,2.32,56,Senior,Culinary
Marge  Miller,15,0.55,35,Senior,Engineering
Mark  Smith,17,1.93,45,Junior,Engineering
Eli  Miller,15,3.28,17,Senior,Bio Med
Joe  Jones,15,1.12,8,Senior,Bio Med
Timmy  Williams,16,4.38,33,Senior,Construction
Joe  Johnson,14,0.33,35,Senior,Bio Med
John  Williams,17,3.35,27,Freshman,Marketing
Jimmy  Davis,17,0.56,51,Freshman,Early Child Education
Mark  Davis,15,0.42,18,Victory Lap,Marketing
Calvin  Williams,18,0.71,9,Junior,Business
Calvin  Miller,16,3.66,15,Sophmore,Business
Steven  Smith,14,4.48,19,Victory Lap,Marketing
Mark  Brown,17,3.86,26,Freshman,Engineering
Jimmy  Moore,19,0.97,33,Freshman,Business
Mark  Brown,19,0.57,18,Senior,Early Child Education
Eli  Wilson,19,2.3,53,Sophmore,Computer Science
Eli  Moore,17,3.52,36,Junior,Early Child Education
Conner  Jones,14,3.36,3,Freshman,Culinary
Marge  Rodrigues,16,0.62,40,Senior,Culinary
James  Smith,18,1.19,16,Victory Lap,Business
Lisa  Johnson,19,1.55,32,Sophmore,Construction
John  Wilson,16,3.05,10,Victory Lap,Construction
Billy  Brown,14,1.06,13,Senior,Early Child Education
Conner  Brown,17,1.25,8,Senior,Culinary
Mark  Smith,17,3.34,0,Sophmore,Marketing
James  Brown,15,1.74,38,Victory Lap,Culinary
Conner  Wilson,17,3.19,19,Freshman,Criminal Justice
Timmy  Miller,14,2.17,0,Senior,Engineering
Steven  Wilson,14,3.76,39,Senior,Construction
Jimmy  Williams,19,4.24,32,Senior,Culinary
Calvin  Rodrigues,14,3.93,1,Freshman,Business
Steven  Wilson,14,1.24,52,Victory Lap,Early Child Education
Lisa  Smith,18,2.72,48,Freshman,Engineering
Conner  Miller,14,4.24,11,Victory Lap,Marketing
Ben  Moore,17,4.11,48,Sophmore,Engineering
Conner  Brown,15,2.53,40,Sophmore,Computer Science
Andy  Rodrigues,15,3.81,31,Senior,Early Child Education
Ben  Johnson,19,3.56,58,Sophmore,Culinary
Conner  Moore,17,1.57,41,Freshman,Engineering
Marge  Jones,15,3.07,30,Junior,Criminal Justice
Jimmy  Miller,18,2.42,17,Senior,Early College
Ben  Smith,18,2.66,46,Victory Lap,Early College
Marge  Johnson,16,2.05,47,Sophmore,Criminal Justice
Lisa  Smith,15,1.56,1,Victory Lap,Engineering
Joe  Williams,19,1.11,18,Junior,Engineering
John  Wilson,16,4.41,16,Freshman,Marketing
Joe  Wilson,17,3.83,8,Freshman,Early Child Education
Conner  Jones,18,2.52,16,Sophmore,Bio Med
Timmy  Moore,16,1.26,40,Freshman,Criminal Justice
Marge  Rodrigues,14,4.42,43,Victory Lap,Marketing
Ben  Rodrigues,14,1.73,34,Freshman,Construction
James  Williams,19,1.74,41,Victory Lap,Engineering
Conner  Rodrigues,15,2.19,24,Sophmore,Computer Science
Andy  Davis,17,1.95,32,Junior,Early College
Timmy  Davis,16,1.27,13,Senior,Business
Ben  Rodrigues,18,1.31,41,Sophmore,Bio Med
Marge  Rodrigues,15,2.32,40,Freshman,Computer Science
Marge  Rodrigues,18,2.8,22,Sophmore,Early Child Education
Ben  Brown,18,3.07,9,Victory Lap,Engineering
Timmy  Miller,17,2.83,0,Sophmore,Bio Med
Ben  Johnson,19,2.17,4,Sophmore,Early Child Education
Ben  Smith,16,3.72,31,Junior,Bio Med
Calvin  Moore,14,3.48,6,Junior,Bio Med
James  Brown,17,3.27,30,Freshman,Culinary
Eli  Johnson,15,2.22,47,Junior,Early Child Education
Steven  Moore,19,3.52,47,Victory Lap,Culinary
Andy  Miller,17,4.47,11,Victory Lap,Engineering
Eli  Miller,18,3.95,9,Freshman,Culinary
Lisa  Smith,18,3.25,14,Senior,Marketing
Lisa  Jones,14,4.09,12,Victory Lap,Culinary
Billy  Miller,18,3.26,47,Victory Lap,Culinary
Lisa  Smith,18,1.71,42,Junior,Engineering
James  Williams,16,3.23,36,Victory Lap,Engineering
Marge  Rodrigues,19,1.41,2,Junior,Business
Marge  Rodrigues,15,2.29,32,Senior,Business
Steven  Rodrigues,14,1.47,49,Junior,Business
Ben  Miller,18,1.46,28,Freshman,Early Child Education
Timmy  Miller,19,4.02,49,Sophmore,Criminal Justice
James  Miller,16,1.24,20,Freshman,Computer Science
Andy  Wilson,15,2.31,35,Sophmore,Criminal Justice
Conner  Jones,17,1.75,47,Freshman,Culinary
Timmy  Moore,19,1.29,40,Sophmore,Engineering
Marge  Williams,16,2.1,4,Sophmore,Criminal Justice
Conner  Williams,17,2.57,40,Freshman,Construction
Steven  Rodrigues,17,1.35,40,Victory Lap,Criminal Justice
Ben  Miller,18,1.12,38,Junior,Culinary
Marge  Williams,19,4.2,58,Junior,Construction
Mark  Jones,18,1.96,3,Junior,Construction
John  Wilson,17,3.98,30,Senior,Criminal Justice
Mark  Brown,17,0.85,36,Junior,Construction
Andy  Moore,18,1.27,30,Senior,Early College
John  Williams,14,2.76,32,Freshman,Computer Science
Joe  Miller,16,1.68,5,Senior,Criminal Justice
Mark  Davis,15,4.01,1,Junior,Computer Science
Mark  Jones,16,2.18,54,Senior,Criminal Justice
Timmy  Jones,16,2.88,0,Senior,Engineering
Marge  Moore,18,3.28,49,Sophmore,Marketing
Steven  Brown,18,3.11,14,Freshman,Criminal Justice
James  Brown,18,3.44,8,Senior,Culinary
Billy  Smith,18,2.47,41,Victory Lap,Criminal Justice
Conner  Smith,16,0.36,0,Freshman,Early Child Education
Calvin  Davis,16,2.65,16,Victory Lap,Early College
Marge  Rodrigues,17,3.08,42,Victory Lap,Business
James  Davis,19,0.58,29,Victory Lap,Computer Science
Mark  Brown,14,1.0,9,Junior,Early Child Education
Steven  Miller,17,4.18,36,Victory Lap,Culinary
John  Brown,16,2.0,20,Victory Lap,Early Child Education
Jimmy  Williams,17,4.39,19,Freshman,Engineering
Andy  Smith,19,2.76,17,Freshman,Bio Med
Timmy  Miller,14,0.49,59,Junior,Business
Timmy  Jones,14,1.05,54,Victory Lap,Marketing
Billy  Williams,15,3.06,22,Freshman,Marketing
Ben  Moore,17,4.05,58,Victory Lap,Computer Science
Eli  Davis,15,1.36,50,Junior,Marketing
Eli  Williams,17,0.36,49,Sophmore,Culinary
Timmy  Johnson,19,4.18,7,Victory Lap,Bio Med
Joe  Smith,18,2.09,29,Sophmore,Marketing
Andy  Williams,19,3.91,55,Senior,Bio Med
Andy  Johnson,16,1.18,31,Sophmore,Construction
Andy  Brown,16,3.86,15,Senior,Computer Science
Lisa  Williams,14,0.65,21,Victory Lap,Marketing
James  Johnson,14,1.67,20,Victory Lap,Early College
Ben  Davis,17,4.07,54,Sophmore,Computer Science
Ben  Williams,18,0.49,44,Junior,Bio Med
Timmy  Williams,15,3.85,31,Senior,Computer Science
Marge  Johnson,15,0.84,30,Junior,Bio Med
John  Brown,19,2.42,2,Victory Lap,Early Child Education
Jimmy  Rodrigues,15,2.1,37,Freshman,Business
Andy  Moore,14,1.18,29,Sophmore,Marketing
Eli  Davis,18,4.45,51,Sophmore,Construction
Joe  Rodrigues,14,1.41,43,Sophmore,Early College
Steven  Moore,16,3.16,37,Sophmore,Criminal Justice
Conner  Smith,15,3.29,33,Freshman,Business
Joe  Williams,16,0.69,40,Victory Lap,Marketing
James  Brown,18,2.46,32,Victory Lap,Computer Science
Joe  Moore,18,3.02,58,Sophmore,Computer Science
Timmy  Davis,14,1.99,56,Junior,Computer Science
James  Williams,15,4.24,35,Sophmore,Construction
Jimmy  Wilson,17,3.88,35,Sophmore,Construction
Calvin  Jones,15,1.29,0,Freshman,Early College
Calvin  Davis,18,3.93,60,Senior,Marketing
Marge  Brown,19,0.49,23,Senior,Computer Science
Ben  Brown,15,0.78,14,Junior,Marketing
Conner  Davis,17,4.41,4,Freshman,Culinary
Conner  Wilson,14,3.47,46,Senior,Early Child Education
Ben  Davis,18,1.66,59,Junior,Early Child Education
Steven  Smith,17,0.53,4,Sophmore,Culinary
Mark  Johnson,14,3.75,47,Victory Lap,Culinary
James  Moore,16,2.29,49,Freshman,Early Child Education
